lat	lon	ele
43.2691	-0.197493	266
43.269051	-0.197332	266
43.268993	-0.197167	266
43.268936	-0.196998	266
43.268879	-0.196823	266
43.268822	-0.196647	266
43.268764	-0.19647	266
43.2687	-0.196292	267
43.268642	-0.196113	267
43.268597	-0.195937	267
43.268539	-0.195763	267
43.268482	-0.195592	267
43.268425	-0.195422	268
43.268375	-0.195247	268
43.268318	-0.19507	268
43.268261	-0.194895	268
43.268204	-0.194717	268
43.268154	-0.194538	268
43.268101	-0.194358	268
43.268043	-0.19418	268
43.267986	-0.194	268
43.267929	-0.193813	268
43.267864	-0.193625	268
43.267807	-0.193437	268
43.267742	-0.193248	268
43.267685	-0.193067	268
43.26762	-0.192887	268
43.267555	-0.192708	268
43.267498	-0.192532	268
43.267441	-0.19236	268
43.267384	-0.192187	268
43.267319	-0.192017	268
43.267261	-0.191843	268
43.267197	-0.19167	268
43.267139	-0.1915	268
43.267082	-0.191327	269
43.267025	-0.191148	269
43.266968	-0.190973	269
43.266903	-0.1908	269
43.266846	-0.190627	269
43.266788	-0.190455	269
43.266739	-0.190282	269
43.266682	-0.190108	270
43.266624	-0.189937	270
43.266579	-0.189768	270
43.266529	-0.189607	270
43.266472	-0.189448	270
43.266422	-0.18929	270
43.26638	-0.189133	270
43.266323	-0.188977	270
43.266277	-0.188827	270
43.266235	-0.188685	270
43.266193	-0.188552	270
43.266155	-0.188423	271
43.266121	-0.188302	271
43.26609	-0.188178	271
43.266056	-0.188062	271
43.266048	-0.18796	271
43.266041	-0.187867	271
43.266025	-0.187782	271
43.265999	-0.187702	271
43.265957	-0.187623	271
43.265919	-0.187535	271
43.265877	-0.187435	271
43.265835	-0.187328	271
43.265797	-0.187208	271
43.265747	-0.187075	271
43.265697	-0.186937	271
43.265659	-0.186793	271
43.265617	-0.186648	271
43.265568	-0.186502	271
43.265518	-0.186353	271
43.265469	-0.1862	271
43.265423	-0.186043	271
43.265366	-0.185887	271
43.265308	-0.185735	271
43.265259	-0.185582	272
43.265209	-0.185428	272
43.26516	-0.185275	272
43.265114	-0.18512	272
43.265064	-0.184967	272
43.265022	-0.184807	272
43.264973	-0.184648	273
43.264927	-0.18449	273
43.264877	-0.184332	273
43.264828	-0.184172	273
43.264778	-0.18401	273
43.264729	-0.18385	273
43.264683	-0.18369	273
43.264633	-0.183533	273
43.264584	-0.183375	273
43.264534	-0.18322	273
43.264477	-0.183073	274
43.264419	-0.182932	274
43.264355	-0.182797	274
43.26429	-0.182668	274
43.264248	-0.182538	274
43.264217	-0.182402	274
43.264183	-0.18226	274
43.264152	-0.182118	274
43.264126	-0.18197	274
43.264088	-0.18182	274
43.264053	-0.181667	274
43.264015	-0.181508	274
43.263966	-0.18135	274
43.263916	-0.181192	274
43.263874	-0.181037	274
43.263836	-0.180882	274
43.263786	-0.180723	274
43.263737	-0.180563	274
43.263687	-0.1804	275
43.263649	-0.180238	275
43.263607	-0.180075	275
43.263573	-0.179917	275
43.263542	-0.179758	275
43.2635	-0.179602	275
43.263462	-0.179445	275
43.26342	-0.17929	275
43.263378	-0.179132	275
43.26334	-0.178975	275
43.263306	-0.178818	275
43.263271	-0.178663	275
43.263233	-0.178505	275
43.263199	-0.17835	276
43.263168	-0.178195	276
43.263142	-0.178038	276
43.263111	-0.177887	276
43.263077	-0.177737	276
43.263039	-0.177592	277
43.263004	-0.177447	277
43.262962	-0.177302	277
43.262932	-0.17716	277
43.26289	-0.177018	278
43.262859	-0.176873	278
43.262825	-0.176737	278
43.262794	-0.176597	278
43.26276	-0.17646	279
43.262718	-0.176327	279
43.262688	-0.176192	279
43.262646	-0.176058	280
43.262607	-0.175925	280
43.262573	-0.175793	280
43.262539	-0.175663	280
43.262508	-0.17554	281
43.262485	-0.175418	281
43.262451	-0.175295	281
43.262417	-0.175177	281
43.262386	-0.17506	281
43.262352	-0.174948	281
43.262314	-0.174835	282
43.262272	-0.174722	282
43.26223	-0.174608	282
43.262199	-0.17449	283
43.26215	-0.174375	283
43.262108	-0.174265	283
43.26207	-0.174162	283
43.262028	-0.174062	284
43.261978	-0.173965	284
43.261929	-0.173867	284
43.261875	-0.17377	284
43.261818	-0.173672	285
43.261753	-0.173575	285
43.261696	-0.173493	285
43.261639	-0.173405	286
43.261589	-0.173322	286
43.261532	-0.173238	286
43.261467	-0.173155	286
43.261394	-0.173068	287
43.26133	-0.172987	287
43.261265	-0.17291	287
43.261196	-0.172832	287
43.261131	-0.172757	287
43.261074	-0.172677	287
43.261021	-0.172598	287
43.260952	-0.172522	287
43.260887	-0.172443	288
43.260822	-0.172365	288
43.260757	-0.172275	288
43.260693	-0.172185	289
43.260628	-0.172097	289
43.260571	-0.172013	289
43.260506	-0.171928	289
43.260448	-0.171842	290
43.260391	-0.171753	290
43.260326	-0.171662	290
43.260269	-0.171578	291
43.260212	-0.171495	291
43.260155	-0.17141	291
43.260097	-0.171327	291
43.260044	-0.171242	291
43.259994	-0.17114	292
43.259945	-0.171047	292
43.259903	-0.170953	292
43.259865	-0.170863	293
43.259815	-0.170762	293
43.259781	-0.170657	293
43.259743	-0.17055	293
43.259716	-0.170442	293
43.259693	-0.170337	293
43.259666	-0.170232	293
43.259651	-0.170117	294
43.259621	-0.169992	294
43.259602	-0.169878	294
43.259594	-0.16976	295
43.259586	-0.169648	295
43.259586	-0.169533	295
43.259586	-0.169422	295
43.259586	-0.16931	294
43.259621	-0.169217	293
43.259651	-0.1691	293
43.259666	-0.16899	293
43.259685	-0.168878	294
43.259708	-0.168767	294
43.259724	-0.168655	294
43.259758	-0.168543	294
43.259788	-0.168427	294
43.259815	-0.168317	295
43.259846	-0.168217	296
43.25988	-0.168107	298
43.259903	-0.167988	298
43.25993	-0.167873	299
43.259953	-0.167757	299
43.259975	-0.16764	299
43.259994	-0.167523	299
43.260002	-0.167408	299
43.26001	-0.167292	299
43.260017	-0.167175	299
43.260017	-0.16706	300
43.260002	-0.166933	300
43.259975	-0.16682	300
43.25996	-0.16671	300
43.259937	-0.166602	300
43.259922	-0.166497	300
43.259888	-0.166393	300
43.259865	-0.166292	301
43.25983	-0.166193	301
43.2598	-0.166095	301
43.259766	-0.166	301
43.259724	-0.165903	301
43.259685	-0.165803	301
43.259651	-0.165702	302
43.259621	-0.1656	302
43.259579	-0.165503	302
43.259563	-0.165402	302
43.259529	-0.165298	303
43.259506	-0.165192	303
43.259472	-0.165083	303
43.259441	-0.164972	303
43.259407	-0.164865	303
43.259384	-0.164758	304
43.259365	-0.16465	304
43.259342	-0.164543	304
43.259327	-0.164435	304
43.259312	-0.164328	304
43.259293	-0.164222	304
43.259277	-0.164107	304
43.259262	-0.163992	305
43.259254	-0.163878	305
43.259243	-0.163767	305
43.25922	-0.16365	305
43.259197	-0.163533	305
43.259178	-0.163413	305
43.259155	-0.163298	305
43.259148	-0.163192	305
43.25914	-0.163085	305
43.259132	-0.16298	305
43.259113	-0.162867	305
43.259098	-0.16276	305
43.25909	-0.16265	306
43.259075	-0.162537	306
43.259075	-0.162423	306
43.259075	-0.162313	306
43.259083	-0.162203	306
43.259098	-0.162092	306
43.259106	-0.161983	307
43.259121	-0.161877	307
43.259148	-0.161777	307
43.25917	-0.161675	307
43.259197	-0.161577	307
43.259228	-0.161483	307
43.25927	-0.16139	307
43.259312	-0.161295	307
43.259342	-0.161195	307
43.259384	-0.1611	307
43.259422	-0.161003	308
43.259472	-0.160903	308
43.259521	-0.160807	308
43.259571	-0.160708	308
43.259609	-0.160612	308
43.259659	-0.160512	308
43.259708	-0.160408	308
43.259766	-0.160307	308
43.259815	-0.1602	308
43.259865	-0.16009	308
43.259903	-0.159975	309
43.259945	-0.159857	309
43.259975	-0.15973	309
43.259994	-0.159597	309
43.259994	-0.159458	309
43.259975	-0.159323	309
43.259953	-0.159192	309
43.25993	-0.159062	309
43.259903	-0.158932	309
43.25988	-0.1588	309
43.259846	-0.158668	309
43.259815	-0.158535	309
43.259781	-0.1584	309
43.259743	-0.158263	309
43.259708	-0.158123	309
43.259678	-0.157977	309
43.259643	-0.15783	309
43.259602	-0.157677	309
43.259563	-0.157518	309
43.259514	-0.157357	309
43.259464	-0.157188	309
43.259434	-0.157015	309
43.259392	-0.156838	309
43.25935	-0.156662	309
43.259312	-0.156485	309
43.259262	-0.156303	308
43.25922	-0.156118	308
43.25917	-0.155932	308
43.259132	-0.155742	308
43.259083	-0.155548	308
43.259033	-0.15535	308
43.258984	-0.15515	308
43.258934	-0.154948	308
43.258888	-0.154742	308
43.258846	-0.154533	307
43.258804	-0.154322	307
43.258766	-0.154108	307
43.258732	-0.153902	307
43.25869	-0.153698	306
43.258652	-0.153502	306
43.258602	-0.153307	306
43.25856	-0.153117	306
43.258522	-0.152932	306
43.25848	-0.152753	306
43.258438	-0.152578	306
43.2584	-0.152403	306
43.258358	-0.152232	306
43.258316	-0.152065	306
43.258278	-0.151903	305
43.258236	-0.15174	305
43.258194	-0.151578	305
43.258144	-0.15142	305
43.258106	-0.15126	305
43.258064	-0.1511	305
43.258034	-0.150937	305
43.257999	-0.150775	305
43.257957	-0.150612	305
43.257919	-0.15045	305
43.257877	-0.150287	305
43.257835	-0.150123	305
43.257797	-0.149955	305
43.257755	-0.149785	305
43.257725	-0.14961	305
43.257683	-0.149435	305
43.257641	-0.14926	305
43.257603	-0.149083	305
43.257553	-0.148905	305
43.257511	-0.148727	305
43.257469	-0.148548	305
43.257431	-0.148372	305
43.257381	-0.148195	305
43.257339	-0.148017	305
43.25729	-0.147832	305
43.257244	-0.147642	305
43.257202	-0.147447	305
43.257145	-0.147248	305
43.257095	-0.147045	305
43.257038	-0.146842	305
43.257	-0.146635	305
43.256943	-0.146425	305
43.256893	-0.146213	305
43.256844	-0.146003	304
43.256794	-0.145793	304
43.256737	-0.14558	304
43.256691	-0.145367	304
43.256641	-0.145155	304
43.256592	-0.144947	304
43.256542	-0.14474	304
43.256493	-0.144528	304
43.256447	-0.144315	304
43.25639	-0.144105	304
43.25634	-0.143895	304
43.25629	-0.143688	304
43.256233	-0.143483	304
43.256184	-0.14328	304
43.256138	-0.143082	304
43.256096	-0.142885	304
43.256046	-0.142687	304
43.255997	-0.142488	304
43.255947	-0.142293	304
43.255894	-0.1421	304
43.255844	-0.141912	304
43.255802	-0.141727	304
43.25576	-0.141545	304
43.255714	-0.141362	304
43.255672	-0.141183	304
43.255623	-0.141003	304
43.255566	-0.140825	304
43.255508	-0.14065	304
43.255459	-0.140472	304
43.255421	-0.140288	304
43.255379	-0.140095	304
43.255348	-0.139898	304
43.255306	-0.139703	304
43.255257	-0.139503	304
43.255215	-0.139302	304
43.255169	-0.139097	304
43.255127	-0.138895	304
43.255077	-0.13869	304
43.255028	-0.138485	304
43.25497	-0.138285	304
43.254925	-0.138088	304
43.254883	-0.137898	304
43.254833	-0.137712	304
43.254784	-0.137528	304
43.254738	-0.13735	304
43.254696	-0.137172	304
43.254654	-0.136998	304
43.254616	-0.13683	304
43.254574	-0.136662	304
43.254532	-0.136495	305
43.254494	-0.136328	305
43.254452	-0.136162	305
43.254402	-0.135992	305
43.254372	-0.135825	305
43.25433	-0.135662	305
43.254288	-0.135497	305
43.25423	-0.135333	305
43.254185	-0.135168	305
43.254127	-0.135002	305
43.254063	-0.134837	305
43.253986	-0.134672	305
43.253914	-0.134508	305
43.253849	-0.13435	305
43.253776	-0.134192	305
43.253704	-0.134033	305
43.253628	-0.133875	305
43.253555	-0.13372	305
43.25349	-0.133567	305
43.253426	-0.133418	305
43.253361	-0.133267	305
43.253303	-0.133117	306
43.253246	-0.13297	306
43.253189	-0.132823	306
43.253139	-0.132673	306
43.253094	-0.132523	307
43.253052	-0.132377	307
43.25301	-0.13223	307
43.252979	-0.13208	307
43.252945	-0.13193	308
43.252922	-0.131777	308
43.252895	-0.13162	308
43.252865	-0.131457	309
43.252842	-0.131295	309
43.252808	-0.131128	309
43.252785	-0.130962	310
43.252758	-0.130793	310
43.252743	-0.130628	310
43.25272	-0.130458	310
43.252693	-0.130287	310
43.252663	-0.130112	311
43.252628	-0.129937	311
43.252605	-0.129763	311
43.252571	-0.12959	310
43.252548	-0.129417	309
43.252521	-0.12924	308
43.252499	-0.129058	307
43.252464	-0.128872	307
43.252434	-0.128685	307
43.252407	-0.128492	306
43.252377	-0.128295	306
43.252342	-0.128093	306
43.252312	-0.127893	306
43.25227	-0.127683	306
43.252239	-0.127468	307
43.252197	-0.127252	308
43.252155	-0.127033	309
43.252125	-0.126817	309
43.252083	-0.1266	309
43.252052	-0.126385	309
43.25201	-0.126173	308
43.251968	-0.125963	308
43.251919	-0.125752	308
43.251873	-0.125545	308
43.251816	-0.125348	307
43.251766	-0.125153	307
43.251724	-0.124957	307
43.251675	-0.124762	307
43.251629	-0.124567	307
43.251587	-0.124375	306
43.251537	-0.124187	306
43.251488	-0.123997	306
43.25145	-0.123805	306
43.2514	-0.123613	306
43.251358	-0.123423	306
43.251308	-0.12323	306
43.25127	-0.123035	306
43.251221	-0.122842	306
43.251171	-0.122648	306
43.251133	-0.122457	306
43.251083	-0.122267	306
43.251034	-0.122077	306
43.250992	-0.121888	306
43.250942	-0.121697	306
43.250904	-0.12151	306
43.250854	-0.121322	306
43.250812	-0.121135	306
43.250774	-0.12095	306
43.250732	-0.120768	306
43.25069	-0.12059	305
43.250652	-0.12041	305
43.25061	-0.120232	305
43.250561	-0.12005	305
43.250523	-0.119872	305
43.250481	-0.119688	305
43.250431	-0.1195	305
43.250389	-0.119312	305
43.250343	-0.119123	305
